"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Trevor Cahill, L (0-1)","5","7","8","6","1","3","3","10.80","24","81","50","28","6","16","6","14","4","0","27","","","-0.418","0.72","-5.5"
"Chad Gaudin","3","4","2","2","2","2","0","6.00","15","51","31","16","4","11","2","8","2","0","","0","0","-0.009","0.03","-0.5"
