"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bobby Cramer, W (2-0)","5.2","5","2","2","3","2","2","2.45","24","87","56","31","3","22","8","11","3","0","50","","","0.154","0.78","0.8"
"Brad Ziegler, H (16)","1.1","0","0","0","1","1","0","2.89","5","23","13","7","2","4","2","1","0","0","","0","0","0.063","0.91","0.6"
"Michael Wuertz, H (11)","1","1","0","0","0","1","0","4.30","4","17","9","4","3","2","3","0","0","0","","0","0","0.049","0.67","0.5"
"Craig Breslow","1","0","0","0","0","2","0","3.19","3","11","10","3","2","5","1","0","0","0","","0","0","0.017","0.22","0.5"
