"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Trevor Cahill, W (4-2)","6.1","5","1","1","4","3","0","3.02","25","89","48","29","5","14","8","10","6","0","58","","","0.358","1.31","3.0"
"Jerry Blevins, H (4)","0.2","2","0","0","0","1","0","5.09","4","14","10","6","2","2","1","2","1","0","","1","1","-0.006","1.81","-0.5"
"Michael Wuertz, H (3)","0.2","0","0","0","1","1","0","4.50","3","15","8","3","2","3","0","1","1","0","","0","0","0.030","0.68","0.3"
"Andrew Bailey, S (11)","1.1","0","0","0","1","1","0","1.29","5","28","15","8","2","5","0","3","1","0","","1","0","0.064","0.60","0.7"
