"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"John Danks","6.1","8","3","3","1","4","1","4.31","26","111","75","48","9","18","13","8","4","0","48","","","-0.178","0.99","-0.4"
"Matt Lindstrom","1","1","0","0","0","0","0","2.95","4","16","10","8","0","2","2","2","1","0","","1","0","0.084","1.65","0.4"
"Donnie Veal","0.1","0","0","0","0","0","0","8.22","1","5","2","1","1","0","0","1","0","0","","1","0","0.055","2.36","0.3"
"Nate Jones","1.1","2","0","0","0","2","0","4.53","6","22","15","9","3","3","2","2","1","0","","1","0","0.173","3.09","0.7"
"Ramon Troncoso, W (1-2)","1","0","0","0","1","1","0","6.59","5","26","14","9","2","3","2","1","0","0","","0","0","0.126","3.62","0.4"
"Addison Reed, S (24)","1","2","1","1","0","0","0","3.95","4","15","12","10","0","2","3","1","1","0","","0","0","0.079","2.91","-0.6"
