"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"John Danks, L (0-1)","4","6","4","4","1","2","2","6.30","18","80","46","28","6","12","5","10","4","0","35","","","-0.257","0.76","-2.2"
"Hector Santiago","1.1","2","2","2","1","1","0","3.14","7","25","17","9","2","6","1","4","3","0","","0","0","-0.018","0.67","-0.4"
"Matt Lindstrom","0.2","2","0","0","0","0","0","3.98","4","17","8","4","1","3","2","2","2","0","","2","2","-0.046","0.43","-0.7"
"Brian Omogrosso","1","2","3","3","0","3","1","7.00","6","23","15","6","6","3","0","2","1","0","","0","0","-0.022","0.09","-2.5"
"Nate Jones","1","0","0","0","0","1","0","6.75","3","15","12","6","4","2","1","1","0","0","","0","0","0.000","0.00","0.5"
