"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Hector Santiago","7","4","0","0","2","8","0","1.69","27","111","70","33","17","20","7","9","3","0","75","","","0.408","1.21","2.9"
"Matt Lindstrom","1","0","0","0","0","1","0","3.86","3","7","6","3","2","1","1","1","0","0","","0","0","0.096","1.34","0.4"
"Nate Jones, L (0-3)","1.1","1","1","1","1","1","0","5.79","6","24","14","8","2","4","2","2","1","0","","0","0","-0.261","2.27","-0.6"
