"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"C.J. Wilson, W (5-5)","8","8","1","1","0","9","0","3.39","30","115","76","44","12","20","9","12","9","0","71","","","0.186","0.76","2.8"
"Jose Alvarez","1","0","0","0","0","2","0","3.25","4","10","8","3","2","3","2","0","0","0","","0","0","0.003","0.08","0.5"
