"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Matt Shoemaker","5.2","9","2","2","2","2","0","4.80","27","102","60","47","3","10","12","11","7","0","43","","","0.041","1.31","0.9"
"Cesar Ramos","0.1","0","0","0","0","0","0","1.85","1","2","2","1","0","1","0","1","1","0","","1","0","0.061","2.16","0.4"
"Trevor Gott","1","2","0","0","0","2","0","1.64","5","19","16","10","3","3","2","1","1","0","","0","0","0.092","1.58","0.5"
"Joe Smith, W (3-2)","1","1","0","0","0","0","0","2.72","4","8","5","4","0","1","3","1","0","0","","0","0","0.112","2.16","0.5"
"Huston Street, S (24)","1","1","0","0","1","1","0","2.27","5","17","10","5","5","0","2","1","1","0","","0","0","0.216","5.11","0.5"
