"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"C.J. Wilson","7","4","2","1","1","5","0","2.73","26","94","60","33","9","18","7","13","5","0","67","","","-0.033","1.03","1.1"
"Fernando Salas","1","0","0","0","0","0","0","4.76","4","18","13","8","1","4","1","3","2","0","","0","0","0.101","1.46","0.5"
"Joe Smith, L (0-1)","0.2","2","1","1","2","1","0","1.69","6","21","9","8","0","1","2","1","1","0","","0","0","-0.373","4.22","-1.3"
