"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Andrew Heaney","5.2","6","2","2","1","4","0","2.53","24","90","61","38","10","13","7","11","8","0","52","","","-0.074","1.38","0.2"
"Fernando Salas","1.1","0","0","0","0","3","0","4.03","4","19","12","3","5","4","0","1","1","0","","2","0","0.092","0.85","1.0"
"Joe Smith","1","0","0","0","0","1","0","2.96","3","10","10","6","0","4","2","0","0","0","","0","0","0.028","0.38","0.5"
"Trevor Gott","2","1","0","0","0","1","0","1.71","7","20","14","8","2","4","5","1","1","0","","0","0","0.261","2.05","0.9"
"Jose Alvarez","0.1","0","0","0","1","0","0","3.40","3","16","8","6","1","1","1","1","1","0","","0","0","-0.072","2.38","-0.4"
"Huston Street","1.2","1","0","0","1","1","0","2.49","6","18","10","7","2","1","4","0","0","0","","2","0","0.333","3.74","1.3"
"Cesar Ramos, L (2-1)","0.1","2","1","1","0","0","0","1.98","3","14","9","6","2","1","1","2","1","0","","0","0","-0.370","2.77","-1.2"
