"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Derek Holland, L (3-4)","3.2","6","4","4","3","1","0","4.56","20","74","45","28","3","14","8","8","4","0","31","","","-0.281","1.15","-2.4"
"Dustin Nippert","1.2","2","2","1","0","3","0","4.56","8","30","19","10","5","4","2","2","0","0","","1","0","0.024","0.32","0.4"
"Clay Rapada","0.1","0","0","0","0","0","0","0.00","1","5","3","1","1","1","0","1","0","0","","2","0","0.013","0.59","0.5"
"Pedro Strop","0.1","1","1","1","1","0","0","10.38","4","15","9","2","4","3","1","1","0","0","","2","2","-0.075","0.36","-2.6"
"Alexi Ogando","1","1","0","0","0","1","0","1.23","4","16","11","8","2","1","2","1","0","0","","2","1","-0.003","0.31","0.5"
"Matt Harrison","1","1","0","0","0","0","0","4.26","4","20","12","6","2","4","2","2","1","0","","0","0","0.006","0.16","0.5"
