"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Masahiro Tanaka, L (4-2)","7","9","2","2","0","6","1","2.49","29","94","60","37","10","13","14","9","7","0","57","","","0.047","1.10","1.2"
"Jose Ramirez","0","1","0","0","1","0","0","36.00","3","11","3","1","0","2","1","0","0","0","","0","0","-0.078","0.71","-1.8"
"Sergio Santos","1","0","0","0","0","2","0","4.96","3","10","9","2","4","3","0","1","1","0","","3","0","0.105","1.20","2.3"
