"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"CC Sabathia","5.2","6","5","5","3","3","2","5.38","28","96","59","35","7","17","12","9","6","0","37","","","-0.250","0.50","-2.8"
"Adam Warren, W (6-5)","2.1","1","0","0","1","2","0","3.51","8","29","18","10","2","6","3","2","2","0","","3","0","0.087","0.57","1.8"
"Andrew Miller, S (23)","1","0","0","0","0","1","0","1.57","3","10","8","3","0","5","2","0","0","0","","0","0","0.041","0.53","0.5"
