"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Nathan Eovaldi, W (14-2)","5","8","5","5","2","7","0","4.17","25","103","66","48","7","11","9","7","5","0","36","","","0.009","0.48","-2.2"
"Adam Warren","0.2","2","0","0","0","0","0","3.19","4","11","6","4","0","2","1","3","1","0","","1","1","-0.031","1.50","-0.7"
"Chasen Shreve, H (10)","0.1","0","0","0","1","0","0","1.95","2","7","3","2","1","0","1","0","0","0","","2","0","0.051","2.79","0.5"
"Branden Pinder","2","2","1","1","3","3","1","2.70","11","45","23","11","5","7","0","5","2","0","","0","0","0.000","0.01","-0.1"
"Bryan Mitchell","1","0","0","0","0","0","0","3.86","3","9","5","3","1","1","2","1","0","0","","0","0","0.000","0.00","0.4"
