"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chris Capuano","0.2","3","5","5","5","0","0","6.97","10","42","18","10","1","7","0","5","3","0","21","","","-0.364","1.25","-5.3"
"Diego Moreno, W (1-0)","5.1","0","0","0","1","5","0","2.45","17","70","51","28","6","17","6","5","1","0","","3","0","0.051","0.12","3.3"
"Adam Warren, S (1)","3","0","0","0","0","0","0","3.40","9","34","25","17","1","7","6","3","0","0","","0","0","0.001","0.00","1.5"
