"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Friday, Apr 1","boxscore","TBR","","BAL","L","1","4","","0-1","4","1.0","Guthrie","Price","","2:08","N","34,078","-"
"2","2","Saturday, Apr 2","boxscore","TBR","","BAL","L","1","3","","0-2","4","2.0","Accardo","Shields","Gregg","2:51","N","22,164","--"
"3","3","Sunday, Apr 3","boxscore","TBR","","BAL","L","1","5","","0-3","4","3.0","Britton","Davis","","2:42","D","17,408","---"
"4","4","Tuesday, Apr 5","boxscore","TBR","","LAA","L","3","5","","0-4","4","4.0","Weaver","Niemann","Walden","2:46","N","13,173","----"
"5","5","Wednesday, Apr 6","boxscore","TBR","","LAA","L","1","5","","0-5","4","4.0","Haren","Hellickson","","2:50","D","11,836","-----"
"6","6","Thursday, Apr 7","boxscore","TBR","@","CHW","L","1","5","","0-6","4","5.0","Jackson","Price","","2:30","D","38,579","------"
"7","7","Friday, Apr 8","boxscore","TBR","@","CHW","W","9","7","","1-6","4","4.5","Russell","Thornton","Farnsworth","3:13","N","20,199","+"
"8","8","Saturday, Apr 9","boxscore","TBR","@","CHW","L","2","4","","1-7","4","5.0","Humber","Davis","Sale","2:43","D","26,378","-"
"9","9","Sunday, Apr 10","boxscore","TBR","@","CHW","L","1","6","","1-8","5","5.0","Floyd","Niemann","","2:08","D","23,436","--"
"10","10","Monday, Apr 11","boxscore","TBR","@","BOS","W","16","5","","2-8","4","4.5","Hellickson","Matsuzaka","","3:29","N","37,568","+"
"11","11","Tuesday, Apr 12","boxscore","TBR","@","BOS","W","3","2","","3-8","4","4.0","Price","Lester","Farnsworth","2:54","N","37,015","++"
"12","12","Thursday, Apr 14","boxscore","TBR","","MIN","W-wo","4","3","10","4-8","4","3.5","Farnsworth","Capps","","3:02","N","10,042","+++"
"13","13","Friday, Apr 15","boxscore","TBR","","MIN","W","5","2","","5-8","4","2.5","Davis","Blackburn","Farnsworth","2:34","N","15,342","++++"
"14","14","Saturday, Apr 16","boxscore","TBR","","MIN","W-wo","4","3","","6-8","4","2.5","Cruz","Nathan","","3:10","D","16,428","+++++"
"15","15","Sunday, Apr 17","boxscore","TBR","","MIN","L","2","4","","6-9","4","3.5","Duensing","Hellickson","Capps","2:51","D","22,426","-"
"16","16","Monday, Apr 18","boxscore","TBR","","CHW","W","5","0","","7-9","2","3.0","Price","Jackson","","2:26","N","12,016","+"
"17","17","Tuesday, Apr 19","boxscore","TBR","","CHW","W","2","1","","8-9","2","2.0","Shields","Danks","","2:12","N","13,731","++"
"18","18","Wednesday, Apr 20","boxscore","TBR","","CHW","W","4","1","","9-9","2","2.0","Davis","Humber","Farnsworth","2:30","N","13,214","+++"
"19","19","Thursday, Apr 21","boxscore","TBR","","CHW","L","2","9","","9-10","2","2.5","Floyd","Niemann","","2:58","N","16,751","-"
"20","20","Friday, Apr 22","boxscore","TBR","@","TOR","L-wo","4","6","11","9-11","3","3.0","Rzepczynski","Russell","","3:45","N","23,192","--"
"21","21","Saturday, Apr 23","boxscore","TBR","@","TOR","W","6","4","","10-11","2","3.0","Price","Morrow","Farnsworth","2:46","D","21,826","+"
"22","22","Sunday, Apr 24","boxscore","TBR","@","TOR","W","2","0","","11-11","2","3.0","Shields","Romero","","2:05","D","14,456","++"
