"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brian Duensing, L (2-4)","6","7","5","5","1","5","1","4.98","25","84","60","39","8","13","7","12","4","0","42","","","-0.303","1.09","-1.2"
"Glen Perkins","0.2","1","1","1","1","0","0","1.19","4","11","5","4","1","0","2","1","1","0","","2","2","-0.109","1.67","-1.9"
"Alex Burnett","0.1","0","0","0","0","0","0","6.30","1","5","3","2","0","1","0","1","0","0","","1","0","0.004","0.16","0.3"
"Kevin Slowey","0.2","3","2","2","0","0","0","4.91","5","11","6","6","0","0","3","2","0","0","","0","0","-0.045","0.25","-1.8"
"Phil Dumatrait","0.1","0","0","0","0","0","0","3.38","1","5","2","2","0","0","0","1","0","0","","1","0","0.002","0.07","0.3"
