"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Scott Diamond, W (1-2)","6","3","3","3","3","5","1","4.82","23","87","54","30","5","19","9","6","1","0","56","","","0.073","0.60","0.2"
"Matt Capps","1","1","0","0","0","0","0","4.32","4","13","9","6","0","3","4","0","0","0","","0","0","0.037","0.48","0.5"
"Glen Perkins","1","3","1","1","1","1","0","2.47","7","25","16","9","3","4","1","4","4","0","","0","0","0.011","1.87","-0.5"
"Joe Nathan, S (12)","1","2","2","2","1","2","0","5.02","6","32","21","10","5","6","1","2","2","0","","0","0","0.045","2.41","-1.5"
