"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Sean O'Sullivan, L (1-1)","5","7","5","5","0","3","2","4.00","22","90","57","37","5","15","8","11","3","0","36","","","-0.324","0.82","-2.4"
"Dusty Hughes","1","2","1","1","0","0","0","4.98","5","19","12","8","0","4","0","5","2","0","","0","0","-0.048","0.60","-0.5"
"Kanekoa Texeira","1","2","1","1","1","0","0","3.74","6","21","13","8","2","3","3","2","1","0","","0","0","-0.022","0.29","-0.5"
"Blake Wood","0.1","2","5","4","2","0","0","6.51","7","20","7","4","1","2","3","1","1","0","","0","0","-0.059","0.30","-4.1"
"Victor Marte","0.2","1","0","0","0","1","0","7.43","3","5","5","2","2","1","0","2","1","0","","3","2","-0.002","0.02","-0.4"
