"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brian Bannister, L (6-5)","4","7","5","5","3","2","0","5.70","22","83","46","31","5","10","6","11","5","0","27","","","-0.368","1.22","-3.1"
"Kanekoa Texeira","1.2","2","1","1","1","1","0","4.18","8","41","26","21","2","3","4","2","0","0","","0","0","-0.019","0.40","-0.5"
"Dusty Hughes","0.1","0","0","0","0","1","0","3.33","1","4","3","0","2","1","0","0","0","0","","2","0","0.009","0.33","0.5"
"Victor Marte","2","0","0","0","0","2","0","3.24","6","24","16","8","3","5","2","2","0","0","","0","0","0.024","0.15","1.0"
