"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bruce Chen, L (3-2)","6","3","2","2","4","3","2","3.96","23","96","57","36","6","15","2","14","5","0","57","","","0.033","0.96","0.9"
"Rob Tejeda","2","1","0","0","1","3","0","3.93","8","33","24","12","9","3","1","3","2","0","","0","0","0.071","0.71","1.0"
