"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Luke Hochevar, W (1-0)","5","6","5","4","3","5","1","2.84","24","98","59","38","6","15","4","11","4","0","39","","","-0.234","1.12","-3.1"
"John Parrish, H (1)","2","0","0","0","0","1","0","0.00","6","20","16","10","1","5","1","4","0","0","","1","0","0.179","1.07","1.6"
"Kyle Farnsworth","1","2","0","0","0","0","0","2.45","6","21","12","8","2","2","1","4","2","0","","0","0","0.015","0.77","0.5"
"Dusty Hughes","1","0","0","0","1","0","0","6.00","4","19","9","5","0","4","1","2","0","0","","0","0","0.008","0.14","0.5"
