"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  2B","4","2","3","2","0","1","4",".246",".349",".446",".795","18","15","0.183","1.15","0.231","-0.048","2.0","0","2","2·HR"
"Craig Gentry  CF","3","0","0","0","0","0","3",".253",".333",".310",".644","17","11","-0.097","1.25","0.000","-0.097","-0.9","6","0",""
"David Murphy  PH-LF","1","0","0","0","0","0","1",".242",".307",".327",".635","3","2","-0.036","1.42","0.000","-0.036","-0.2","0","0",""
"Josh Hamilton  LF-CF","4","0","1","0","0","1","4",".302",".346",".524",".870","19","13","-0.010","1.04","0.052","-0.061","-0.3","0","0",""
"Michael Young  3B","3","0","0","0","1","1","4",".339",".377",".495",".872","16","10","-0.049","1.29","0.013","-0.063","-0.4","1","0","IW"
"Nelson Cruz  RF","4","0","1","0","0","0","4",".264",".319",".522",".841","14","12","-0.153","1.48","0.049","-0.202","-1.0","1","0","2B,CS"
"Mike Napoli  1B","4","0","1","0","0","1","4",".294",".388",".592",".980","12","9","-0.047","1.41","0.059","-0.106","-0.1","7","0",""
"Mitch Moreland  DH","4","0","2","0","0","0","4",".282",".346",".454",".800","14","9","0.086","1.54","0.143","-0.056","0.4","","",""
"Endy Chavez  PR","0","0","0","0","0","0","0",".308",".335",".465",".800","","","0.033","2.84","0.033","0.000","0.1","","","SB"
"Taylor Teagarden  C","3","0","0","0","0","2","3",".235",".278",".294",".572","11","8","-0.119","1.59","0.000","-0.119","-0.9","6","0",""
"Elvis Andrus  PH","1","0","0","0","0","1","1",".276",".333",".341",".675","4","3","-0.095","3.91","0.000","-0.095","-0.3","","",""
"Omar Quintanilla  SS","3","0","0","0","0","0","3",".063",".063",".188",".250","7","6","-0.108","1.36","0.000","-0.108","-0.8","3","4",""
"Yorvit Torrealba  PH","1","0","0","0","0","1","1",".279",".313",".396",".709","5","3","-0.115","3.95","0.000","-0.115","-0.3","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Alexi Ogando  P","","","","","","","","","","","","","","","","","","","0","1",""
"Koji Uehara  P","","","","","","","","","","","","","","","","","","","0","0",""
"Darren Oliver  P","","","","","","","","","","","","","","","","","","","0","0",""
