"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  2B","4","0","0","0","0","0","4",".251",".362",".454",".816","19","12","-0.074","0.73","0.000","-0.074","-0.6","2","2",""
"Elvis Andrus  SS","4","0","3","0","0","0","4",".285",".338",".352",".690","12","7","0.053","1.33","0.144","-0.090","0.1","1","4","2B,CS"
"Josh Hamilton  LF","3","0","0","0","1","0","4",".299",".353",".545",".898","13","8","-0.112","1.70","0.020","-0.131","-0.5","0","0",""
"Adrian Beltre  3B","4","0","1","0","0","2","4",".272",".313",".500",".813","17","11","-0.091","1.47","0.037","-0.127","-0.6","0","2","2B"
"Michael Young  DH","3","0","0","0","1","0","4",".322",".361",".481",".841","13","6","-0.082","1.42","0.017","-0.098","-0.5","","",""
"Nelson Cruz  RF","4","0","2","0","0","0","4",".243",".294",".505",".799","27","17","-0.019","1.69","0.067","-0.086","0.1","2","0",""
"Mitch Moreland  1B","4","0","1","0","0","2","4",".262",".321",".438",".759","23","15","-0.186","2.10","0.013","-0.199","-1.0","10","0",""
"Mike Napoli  C","4","0","1","0","0","1","4",".260",".370",".562",".932","10","8","-0.057","1.30","0.041","-0.098","-0.5","8","0",""
"Craig Gentry  PR","0","0","0","0","0","0","0",".260",".341",".325",".666","","","0.033","2.73","0.033","0.000","0.1","","","SB"
"Endy Chavez  CF","4","0","0","0","0","1","4",".328",".361",".520",".881","18","9","-0.186","1.77","0.000","-0.186","-0.8","1","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"C.J. Wilson  P","","","","","","","","","","","","","","","","","","","0","1",""
