"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Elvis Andrus  SS","3","0","1","0","0","1","5",".285",".329",".364",".693","16","11","-0.062","2.05","0.060","-0.122","-0.5","2","1","HBP,SH"
"David Murphy  DH","4","0","0","0","0","0","4",".244",".312",".339",".650","17","11","-0.174","1.70","0.000","-0.174","-1.3","","",""
"Mike Napoli  PH","1","0","0","0","0","0","1",".211",".342",".500",".842","6","4","-0.141","5.64","0.000","-0.141","-0.8","","",""
"Josh Hamilton  LF","4","2","2","1","1","1","5",".303",".353",".523",".876","14","7","0.100","1.47","0.186","-0.086","1.3","1","0","HR,IW"
"Michael Young  2B","5","0","0","0","0","3","5",".304",".344",".436",".780","19","14","-0.213","1.58","0.000","-0.213","-1.4","2","1",""
"Adrian Beltre  3B","5","1","2","1","0","0","5",".260",".312",".467",".780","18","14","-0.021","1.21","0.088","-0.109","0.4","1","5",""
"Nelson Cruz  RF","4","1","2","1","0","0","4",".243",".301",".537",".837","9","5","0.316","1.18","0.365","-0.049","1.5","1","0","HR,CS"
"Mitch Moreland  1B","3","0","1","1","0","1","4",".310",".376",".508",".884","16","10","-0.003","1.58","0.053","-0.056","-0.1","6","0","SF"
"Yorvit Torrealba  C","4","0","3","0","0","1","4",".239",".268",".358",".626","14","10","0.115","1.55","0.168","-0.053","0.9","11","0","2B"
"Endy Chavez  CF","2","0","1","0","0","1","3",".407",".458",".630","1.087","10","7","0.017","1.57","0.071","-0.053","-0.1","2","0","SH"
"Craig Gentry  PH-CF","1","0","0","0","0","0","1",".227",".358",".295",".654","3","3","-0.069","3.79","0.000","-0.069","-0.4","0","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Derek Holland  P","","","","","","","","","","","","","","","","","","","0","1",""
"Mark Lowe  P","","","","","","","","","","","","","","","","","","","0","0",""
"Arthur Rhodes  P","","","","","","","","","","","","","","","","","","","0","0",""
