"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Max Scherzer, L (0-1)","5","4","4","4","3","10","1","2.70","23","104","66","38","13","15","5","5","1","0","50","","","-0.299","0.83","-2.0"
"Phil Coke","1","0","0","0","0","0","0","16.20","3","13","10","8","0","2","0","3","0","0","","0","0","0.012","0.16","0.4"
"Ian Krol","0.2","1","1","1","0","0","1","2.08","3","10","5","3","0","2","0","3","0","0","","0","0","-0.021","0.09","-0.7"
"Al Alburquerque","0.1","0","0","0","0","1","0","4.91","1","5","3","1","1","1","0","0","0","0","","0","0","0.001","0.04","0.1"
"Joba Chamberlain","1","1","0","0","0","2","0","9.00","4","18","13","7","2","4","2","0","0","0","","0","0","0.002","0.02","0.4"
