"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Max Scherzer","7","7","2","2","1","13","0","3.64","28","112","73","34","21","18","8","6","1","0","67","","","0.061","0.87","1.2"
"Phil Coke, W (1-1)","1","0","0","0","0","1","0","5.34","3","17","9","4","5","0","1","1","0","0","","0","0","0.028","0.38","0.5"
"Joe Nathan, S (17)","1","1","1","1","0","1","1","6.37","4","20","12","6","3","3","0","3","0","0","","0","0","0.083","2.33","-0.5"
