"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Justin Verlander, W (9-8)","6.2","6","3","3","3","5","1","4.84","28","116","67","40","9","18","8","12","7","0","52","","","-0.014","1.29","-0.1"
"Al Alburquerque, H (12)","0.1","1","0","0","0","0","0","3.34","2","7","4","2","0","2","1","1","1","0","","1","0","0.050","2.92","0.2"
"Joba Chamberlain, H (20)","1","0","0","0","0","1","0","2.43","3","13","9","3","3","3","2","0","0","0","","0","0","0.133","1.81","0.5"
"Joe Nathan, S (20)","1","1","0","0","0","1","0","5.89","4","15","10","6","1","3","1","2","2","0","","0","0","0.183","2.70","0.5"
