"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"David Price, W (13-10)","7","8","1","1","2","8","0","3.25","30","105","71","34","14","23","9","11","2","0","63","","","0.161","0.81","2.4"
"Al Alburquerque","1","0","0","0","0","1","0","2.55","3","14","12","7","2","3","0","2","0","0","","0","0","0.002","0.02","0.5"
"Jim Johnson","1","0","0","0","0","2","0","7.23","4","14","9","6","0","3","1","0","0","0","","0","0","0.000","0.00","0.5"
