"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Mar 31","boxscore","KCR","@","DET","L-wo","3","4","","0-1","4","1.0","Nathan","Davis","","3:01","D","45,068","-"
"2","2","Wednesday, Apr 2","boxscore","KCR","@","DET","L-wo","1","2","10","0-2","4","2.0","Alburquerque","Collins","","3:22","D","26,906","--"
"3","3","Friday, Apr 4","boxscore","KCR","","CHW","W","7","5","","1-2","4","2.0","Guthrie","Johnson","Holland","3:37","D","40,103","+"
"4","4","Saturday, Apr 5","boxscore","KCR","","CHW","W","4","3","","2-2","3","2.0","Davis","Downs","Holland","2:59","D","21,463","++"
"5","5","Sunday, Apr 6","boxscore","KCR","","CHW","L","1","5","","2-3","5","2.0","Sale","Shields","","2:49","D","29,760","-"
"6","6","Monday, Apr 7","boxscore","KCR","","TBR","W","4","2","","3-3","2","1.5","Vargas","Moore","Holland","2:56","N","12,087","+"
"7","7","Tuesday, Apr 8","boxscore","KCR","","TBR","L","0","1","","3-4","4","1.5","Peralta","Holland","Balfour","3:13","N","13,905","-"
"8","8","Wednesday, Apr 9","boxscore","KCR","","TBR","W","7","3","","4-4","3","1.5","Guthrie","Odorizzi","","2:46","D","13,612","+"
"9","9","Friday, Apr 11","boxscore","KCR","@","MIN","L","1","10","","4-5","3","1.5","Gibson","Chen","","3:13","N","24,338","-"
"10","10","Saturday, Apr 12","boxscore","KCR","@","MIN","L","1","7","","4-6","5","2.5","Nolasco","Shields","","2:35","D","23,963","--"
"11","11","Sunday, Apr 13","boxscore","KCR","@","MIN","L","3","4","","4-7","5","2.5","Fien","Crow","Perkins","2:47","D","20,878","---"
"12","12","Tuesday, Apr 15","boxscore","KCR","@","HOU","W","4","2","","5-7","5","2.0","Ventura","Harrell","Holland","2:45","N","29,778","+"
"13","13","Wednesday, Apr 16","boxscore","KCR","@","HOU","W","6","4","11","6-7","4","1.0","Duffy","Williams","Holland","4:05","N","23,043","++"
"14","14","Thursday, Apr 17","boxscore","KCR","@","HOU","W","5","1","","7-7","3","1.0","Shields","Feldman","","2:37","N","26,333","+++"
"15","15","Friday, Apr 18","boxscore","KCR","","MIN","W","5","0","","8-7","1","Tied","Vargas","Nolasco","","2:39","N","21,192","++++"
"16","16","Saturday, Apr 19","boxscore","KCR","","MIN","W","5","4","","9-7","1","Tied","Chen","Correia","Holland","2:54","D","24,291","+++++"
"17","17","Sunday, Apr 20","boxscore","KCR","","MIN","L","3","8","","9-8","2","1.0","Hughes","Ventura","","3:08","D","17,710","-"
"18","18","Monday, Apr 21","boxscore","KCR","@","CLE","L","3","4","","9-9","2","1.0","McAllister","Guthrie","Axford","2:37","N","10,789","--"
"19","19","Tuesday, Apr 22","boxscore","KCR","@","CLE","W","8","2","","10-9","2","1.0","Shields","Salazar","","3:34","N","8,848","+"
"20","20","Wednesday, Apr 23","boxscore","KCR","@","CLE","L","3","5","","10-10","2","1.0","Shaw","Herrera","Axford","3:05","N","9,311","-"
"21","21","Thursday, Apr 24","boxscore","KCR","@","CLE","L","1","5","","10-11","4","2.0","Kluber","Chen","","2:15","D","10,440","--"
"22","22","Friday, Apr 25","boxscore","KCR","@","BAL","W","5","0","","11-11","2","2.0","Ventura","Jimenez","","2:40","N","22,478","+"
"23","23","Saturday, Apr 26","boxscore","KCR","@","BAL","L-wo","2","3","10","11-12","3","2.0","Britton","Duffy","","3:09","N","34,941","-"
"24","24","Sunday, Apr 27","boxscore","KCR","@","BAL","W","9","3","","12-12","3","1.5","Shields","Gonzalez","","3:08","D","38,368","+"
