"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","4","0","1","1","0","0","4",".272",".338",".419",".757","17","10","-0.028","1.27","0.079","-0.107","0.1","1","0","GDP"
"Andy Dirks  RF","4","0","0","0","0","2","4",".256",".323",".365",".688","17","12","-0.108","1.09","0.000","-0.108","-0.9","3","0",""
"Miguel Cabrera  3B","3","0","2","0","0","0","3",".347",".441",".637","1.078","8","5","0.068","0.72","0.078","-0.010","0.5","0","1",""
"Matt Tuiasosopo  PR-1B","1","1","0","0","0","1","1",".248",".356",".422",".779","9","6","-0.053","2.13","0.000","-0.053","-0.2","4","0",""
"Prince Fielder  1B","0","0","0","0","1","0","1",".281",".363",".460",".822","5","1","0.038","0.93","0.038","0.000","0.4","1","0",""
"Don Kelly  PR-1B-3B","3","0","0","0","0","0","3",".227",".316",".351",".666","9","6","-0.111","1.60","0.000","-0.111","-0.8","3","0",""
"Jhonny Peralta  LF","4","0","1","1","0","0","4",".304",".360",".461",".821","10","5","0.071","1.23","0.151","-0.080","0.5","1","0","2B"
"Jose Veras  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Alex Avila  C","3","1","2","0","1","0","4",".229",".319",".379",".698","14","6","0.206","1.75","0.235","-0.029","1.0","7","1",""
"Hernan Perez  2B","3","0","1","0","0","2","3",".200",".221",".231",".451","9","7","-0.069","1.88","0.066","-0.135","-0.3","2","5",""
"Ramon Santiago  PH","1","0","0","0","0","1","1",".228",".299",".292",".591","5","3","-0.104","4.64","0.000","-0.104","-0.3","","",""
"Jose Iglesias  SS","4","0","0","0","0","0","4",".306",".353",".390",".743","16","11","-0.305","2.54","0.000","-0.305","-1.4","2","5","GDP"
"Jose Alvarez  P","0","0","0","0","1","0","1",".000",".500",".000",".500","5","1","0.028","0.70","0.028","0.000","0.2","0","0",""
"Rick Porcello  P","0","0","0","0","0","0","0",".333",".333",".333",".667","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Victor Martinez  PH","1","0","0","0","0","0","1",".301",".355",".430",".786","9","6","-0.065","2.02","0.000","-0.065","-0.7","","",""
"Luke Putkonen  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brayan Pena  PH","1","0","0","0","0","0","1",".301",".319",".403",".722","3","1","-0.043","1.73","0.000","-0.043","-0.2","","",""
"Evan Reed  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Nick Castellanos  LF","0","0","0","0","0","0","0",".294",".294",".294",".588","","","0.000","0.00","0.000","0.000","0.0","0","0",""
