"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Markakis  RF","4","0","1","0","0","1","4",".299",".348",".393",".741","13","9","-0.006","1.05","0.047","-0.053","-0.3","1","1",""
"Steve Pearce  LF","4","0","0","0","0","0","4",".306",".342",".542",".884","11","7","-0.140","1.40","0.000","-0.140","-0.8","3","0",""
"Nelson Cruz  DH","4","0","1","0","0","1","4",".308",".376",".652","1.028","18","11","-0.068","1.25","0.035","-0.103","-0.2","","",""
"Adam Jones  CF","4","1","1","0","0","0","4",".288",".306",".437",".743","14","9","-0.034","1.28","0.065","-0.099","-0.0","2","0","2B"
"Chris Davis  1B","4","0","1","0","0","1","4",".237",".361",".439",".800","13","8","-0.116","1.09","0.013","-0.129","-0.9","5","0","GDP"
"J.J. Hardy  SS","3","0","1","1","0","0","3",".297",".322",".360",".683","9","7","0.055","0.97","0.103","-0.047","0.5","2","1",""
"Manny Machado  3B","3","0","0","0","0","0","3",".210",".263",".276",".539","5","5","-0.095","1.30","0.000","-0.095","-0.6","3","0",""
"Jonathan Schoop  2B","3","0","0","0","0","0","3",".219",".256",".356",".612","9","6","-0.079","1.03","0.000","-0.079","-0.6","3","1",""
"Caleb Joseph  C","2","0","0","0","1","0","3",".040",".172",".040",".212","17","8","-0.013","0.93","0.031","-0.044","-0.3","5","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Miguel Gonzalez  P","","","","","","","","","","","","","","","","","","","0","1",""
"Darren O'Day  P","","","","","","","","","","","","","","","","","","","0","1",""
