"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Markakis  RF","4","0","0","0","0","2","4",".288",".352",".402",".753","19","14","-0.083","0.88","0.000","-0.083","-1.0","2","0",""
"Steve Pearce  1B","4","1","1","0","0","0","4",".288",".351",".515",".866","16","9","-0.007","0.64","0.041","-0.048","-0.2","3","3","2B"
"Adam Jones  CF","4","0","2","1","0","1","4",".288",".316",".482",".798","21","16","0.047","0.83","0.103","-0.056","0.5","3","0","2B"
"Nelson Cruz  LF","3","0","0","0","1","2","4",".256",".325",".517",".842","13","8","-0.024","0.68","0.035","-0.059","-0.5","2","0",""
"Chris Davis  3B","4","0","0","0","0","1","4",".190",".291",".388",".679","16","10","-0.069","0.69","0.000","-0.069","-0.7","2","1",""
"J.J. Hardy  SS","3","1","1","0","1","1","4",".284",".318",".391",".709","16","6","-0.020","0.72","0.034","-0.054","0.1","1","1",""
"Jonathan Schoop  2B","4","0","1","0","0","0","4",".217",".252",".358",".610","15","11","0.058","0.74","0.098","-0.039","0.5","0","1","2B"
"Nick Hundley  C","3","0","1","0","0","1","3",".243",".273",".347",".620","11","7","-0.033","0.77","0.025","-0.059","-0.4","11","0",""
"Bud Norris  P","1","0","1","1","0","0","1",".333",".333",".333",".667","7","5","0.046","1.46","0.046","0.000","0.5","0","0",""
"Ubaldo Jimenez  P","1","0","0","0","0","0","1",".000",".000",".000",".000","3","2","-0.027","1.11","0.000","-0.027","-0.2","0","0",""
"Cord Phelps  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","2","1","-0.045","1.15","0.000","-0.045","-0.5","","","GDP"
"Tommy Hunter  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
