"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"David Lough  LF","4","1","1","1","1","0","5",".182",".250",".364",".614","21","12","0.079","1.25","0.109","-0.030","1.0","2","0","3B,SB"
"Nelson Cruz  RF","5","0","0","0","0","1","5",".176",".300",".529",".829","18","12","-0.201","1.64","0.000","-0.201","-1.5","3","0",""
"Chris Davis  1B","5","1","2","1","0","1","5",".278",".350",".389",".739","16","9","-0.115","1.59","0.053","-0.168","0.1","8","0",""
"Adam Jones  CF","4","1","1","1","0","0","4",".235",".316",".353",".669","17","10","-0.021","0.33","0.009","-0.031","1.1","4","0","3B"
"Nick Markakis  DH","3","0","1","1","1","0","4",".190",".227",".190",".418","17","9","0.035","0.42","0.047","-0.012","0.2","","",""
"J.J. Hardy  SS","3","1","2","0","1","1","4",".333",".375",".333",".708","19","11","0.036","0.64","0.061","-0.025","0.8","2","2",""
"Matt Wieters  C","4","1","1","0","0","0","4",".400",".400",".467",".867","14","11","-0.106","0.84","0.018","-0.124","-1.2","5","0","GDP"
"Steve Lombardozzi  2B","4","1","1","0","0","0","4",".364",".364",".364",".727","17","13","-0.007","0.78","0.049","-0.056","-0.1","0","6",""
"Jonathan Schoop  3B","3","0","0","0","0","2","3",".143",".143",".143",".286","9","8","-0.034","0.46","0.000","-0.034","-0.5","0","0",""
"Steve Clevenger  PH","1","0","1","2","0","0","1",".400",".400","1.000","1.400","1","1","0.147","2.24","0.147","0.000","1.8","","","2B"
"Ryan Flaherty  PR","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Bud Norris  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brian Matusz  P","","","","","","","","","","","","","","","","","","","0","0",""
"Evan Meek  P","","","","","","","","","","","","","","","","","","","0","0",""
"Darren O'Day  P","","","","","","","","","","","","","","","","","","","0","0",""
