"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Markakis  RF","4","0","0","0","0","1","4",".286",".349",".398",".748","13","9","-0.105","1.00","0.000","-0.105","-0.6","1","0",""
"Steve Pearce  1B","4","1","1","1","0","2","4",".287",".349",".522",".872","14","11","0.015","1.45","0.125","-0.110","0.4","10","0","HR"
"Adam Jones  CF","3","0","0","0","1","1","4",".286",".315",".479",".794","12","6","-0.098","1.22","0.012","-0.110","-0.4","3","0",""
"Nelson Cruz  LF","3","0","0","0","1","1","4",".255",".325",".514",".838","17","9","-0.018","0.96","0.049","-0.068","-0.2","3","0",""
"J.J. Hardy  SS","3","0","0","0","0","0","3",".282",".316",".388",".705","17","10","-0.106","1.49","0.000","-0.106","-0.7","1","1",""
"Chris Davis  3B","3","0","0","0","0","2","3",".189",".289",".385",".674","12","8","-0.080","1.03","0.000","-0.080","-0.5","0","0",""
"Caleb Joseph  C","3","0","0","0","0","1","3",".222",".286",".409",".695","13","8","-0.077","1.03","0.000","-0.077","-0.4","4","0",""
"Jonathan Schoop  2B","3","0","0","0","0","2","3",".215",".250",".355",".605","16","10","-0.097","1.33","0.000","-0.097","-0.6","1","1",""
"Miguel Gonzalez  P","2","0","0","0","0","1","2",".000",".000",".000",".000","11","7","-0.042","0.86","0.000","-0.042","-0.3","1","2",""
"Brad Brach  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Delmon Young  PH","0","0","0","0","0","0","1",".300",".332",".432",".763","4","2","0.031","0.99","0.031","0.000","0.1","","","HBP"
"Brian Matusz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
