"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Markakis  RF","4","1","2","0","1","1","5",".301",".352",".398",".750","19","11","0.050","0.58","0.080","-0.030","0.9","5","0","2B"
"Manny Machado  3B","5","0","1","1","0","1","5",".224",".280",".296",".576","19","11","0.059","1.28","0.137","-0.077","-0.5","0","2","GDP"
"Adam Jones  CF","5","0","1","0","0","1","5",".290",".308",".439",".747","15","11","-0.054","0.91","0.039","-0.093","-1.1","2","0","GDP"
"Chris Davis  1B","4","0","0","0","0","2","4",".244",".373",".458",".831","12","10","-0.169","1.55","0.000","-0.169","-1.1","10","0",""
"Nelson Cruz  LF","3","2","2","2","1","1","4",".306",".376",".663","1.039","15","8","0.140","0.86","0.192","-0.053","1.9","2","0","2·HR"
"J.J. Hardy  SS","3","0","2","0","1","0","4",".303",".330",".370",".699","14","7","0.082","0.84","0.098","-0.016","0.4","1","3",""
"Nick Hundley  C","2","0","0","0","2","1","4",".257",".278",".343",".621","20","10","-0.048","1.48","0.048","-0.096","-0.0","2","0",""
"Jonathan Schoop  2B","4","0","0","0","0","1","4",".223",".261",".363",".624","13","9","-0.186","1.79","0.000","-0.186","-1.4","1","1",""
"Bud Norris  P","2","0","0","0","0","1","2",".000",".000",".000",".000","9","6","-0.045","0.92","0.000","-0.045","-0.4","1","1",""
"Delmon Young  PH","1","0","0","0","0","1","1",".284",".321",".378",".699","6","3","-0.021","0.86","0.000","-0.021","-0.1","","",""
"Brad Brach  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brian Matusz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Steve Pearce  PH","1","0","1","0","0","0","1",".328",".368",".578",".946","6","3","0.007","0.16","0.007","0.000","0.4","","",""
