"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jason Kipnis  2B","5","0","2","0","0","1","5",".302",".373",".449",".822","21","13","-0.015","0.38","0.024","-0.039","0.2","1","4","2B"
"Jose Ramirez  3B","5","1","2","1","0","0","5",".217",".292",".325",".617","17","12","0.076","0.35","0.104","-0.029","0.6","0","2","HR"
"Francisco Lindor  SS","4","0","0","1","1","0","5",".317",".355",".480",".835","20","11","-0.029","0.33","0.009","-0.037","-0.7","0","3",""
"Carlos Santana  1B","2","0","0","0","3","2","5",".232",".361",".393",".754","26","10","-0.006","0.31","0.014","-0.020","0.3","10","0",""
"Lonnie Chisenhall  RF","5","0","0","0","0","1","5",".246",".293",".377",".670","16","10","-0.063","0.50","0.000","-0.063","-2.0","1","0",""
"Chris Johnson  DH","4","1","1","0","0","2","4",".267",".300",".356",".655","18","12","0.003","0.34","0.023","-0.020","-0.3","","",""
"Abraham Almonte  CF","3","2","1","2","1","0","4",".241",".300",".409",".709","17","9","0.164","0.47","0.175","-0.011","1.8","0","0","HR"
"Roberto Perez  C","4","1","1","2","0","0","4",".224",".351",".385",".736","13","7","0.043","0.30","0.060","-0.017","1.2","15","0","HR"
"Michael Martinez  LF","3","1","1","0","1","2","4",".300",".333",".350",".683","21","12","-0.014","0.21","0.005","-0.019","0.4","0","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Carlos Carrasco  P","","","","","","","","","","","","","","","","","","","0","2",""
