"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jason Kipnis  2B","4","0","1","0","0","2","4",".320",".396",".465",".861","13","9","-0.099","1.81","0.044","-0.142","-0.3","2","1",""
"Francisco Lindor  SS","3","0","1","0","1","2","4",".298",".335",".423",".758","21","12","0.124","1.94","0.177","-0.053","0.6","1","0",""
"Michael Brantley  LF","4","0","1","0","0","1","4",".316",".387",".466",".853","12","10","-0.132","2.49","0.041","-0.174","-0.6","2","0",""
"Carlos Santana  1B","3","0","1","1","0","0","4",".225",".351",".388",".739","13","7","0.182","3.13","0.413","-0.231","-0.1","5","3","SB,HBP,2·GDP"
"Yan Gomes  C","3","0","1","0","0","0","3",".226",".270",".370",".639","10","6","0.023","1.63","0.088","-0.065","-0.2","9","1",""
"Jose Ramirez  PR","0","0","0","0","0","0","0",".207",".281",".286",".567","","","0.000","0.00","0.000","0.000","0.0","","",""
"Roberto Perez  C","1","0","0","0","0","0","1",".219",".342",".374",".716","6","3","-0.141","4.95","0.000","-0.141","-0.6","4","0",""
"Mike Aviles  CF","2","0","0","0","0","0","3",".221",".273",".306",".579","6","3","-0.112","1.89","0.000","-0.112","-0.8","0","0","SH,GDP"
"Jerry Sands  RF","3","0","0","0","0","0","3",".234",".277",".364",".641","8","5","-0.123","1.54","0.000","-0.123","-0.7","2","0",""
"Giovanny Urshela  3B","3","0","1","0","0","0","3",".230",".281",".333",".614","8","6","-0.086","1.65","0.028","-0.114","-0.3","0","1",""
"Corey Kluber  P","2","0","0","0","0","1","2",".000",".000",".000",".000","5","4","-0.080","1.16","0.000","-0.080","-0.6","1","1","GDP"
"Kyle Crockett  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Raburn  PH","0","0","0","0","0","0","1",".281",".365",".493",".858","1","0","0.115","2.81","0.115","0.000","0.4","","","HBP"
"Abraham Almonte  PR","0","1","0","0","0","0","0",".223",".285",".375",".660","","","0.000","0.00","0.000","0.000","0.0","","",""
"Zach McAllister  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
