"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jason Kipnis  2B","4","2","2","0","1","1","5",".324",".402",".485",".887","17","10","0.016","0.36","0.044","-0.028","0.7","1","0","SB"
"Francisco Lindor  SS","5","2","3","0","0","1","5",".241",".271",".330",".602","14","10","0.095","0.50","0.104","-0.009","0.8","1","3","2B"
"Michael Brantley  LF","5","1","1","3","0","0","5",".294",".366",".435",".801","18","14","0.148","0.62","0.186","-0.038","0.7","4","0","HR"
"Carlos Santana  1B","3","2","2","1","2","0","5",".226",".359",".390",".749","22","10","0.075","0.27","0.088","-0.013","1.6","5","1","2·2B,SB"
"Yan Gomes  C","5","1","1","3","0","1","5",".218",".233",".346",".579","19","13","-0.014","0.31","0.022","-0.036","1.5","6","1","HR"
"Brandon Moss  RF","4","1","1","2","1","1","5",".218",".294",".429",".723","14","10","0.096","0.22","0.106","-0.010","1.2","3","1","HR"
"Giovanny Urshela  3B","4","0","0","0","0","0","5",".234",".281",".308",".589","10","7","-0.017","0.19","0.004","-0.021","-0.6","2","1","HBP"
"Michael Bourn  CF","4","0","1","0","0","0","4",".222",".296",".267",".564","12","8","0.009","0.21","0.018","-0.010","-0.5","5","0",""
"Corey Kluber  P","4","0","0","0","0","2","4",".000",".000",".000",".000","14","11","-0.020","0.29","0.000","-0.020","-0.7","0","2",""
"Cody Allen  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Zach McAllister  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
