"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jason Kipnis  2B","4","0","2","2","0","1","5",".345",".416",".536",".952","22","15","0.127","1.02","0.160","-0.034","1.5","1","1","CS,HBP"
"Mike Aviles  3B","4","0","0","1","0","1","4",".288",".356",".450",".806","15","10","0.026","1.25","0.086","-0.061","0.2","0","0",""
"Lonnie Chisenhall  PH-3B","1","0","0","0","0","0","1",".215",".247",".369",".616","2","1","-0.007","0.26","0.000","-0.007","-0.2","0","0",""
"Michael Brantley  LF","5","0","2","1","0","0","5",".316",".394",".503",".898","12","9","0.012","0.71","0.038","-0.026","0.1","1","0",""
"Ryan Raburn  RF","4","0","1","0","0","1","4",".306",".363",".528",".890","11","6","-0.038","0.73","0.020","-0.058","-1.0","1","0",""
"David Murphy  PH-RF","1","0","0","0","0","0","1",".316",".346",".459",".805","5","2","-0.003","0.13","0.000","-0.003","-0.1","1","0",""
"Nick Swisher  DH","4","0","0","0","0","0","4",".230",".288",".365",".652","14","8","-0.076","0.76","0.000","-0.076","-0.9","","",""
"Yan Gomes  C","4","0","0","0","0","1","4",".133",".156",".167",".323","9","8","-0.067","0.68","0.000","-0.067","-0.7","16","0",""
"Brandon Moss  1B","4","2","2","1","0","0","4",".227",".300",".447",".747","14","8","0.132","0.47","0.145","-0.012","1.1","5","1","HR"
"Jose Ramirez  SS","4","2","2","0","0","1","4",".191",".265",".252",".517","14","11","0.047","0.71","0.072","-0.025","0.6","0","3","2B"
"Michael Bourn  CF","2","1","1","0","1","0","4",".252",".329",".315",".644","13","8","0.075","0.91","0.085","-0.011","0.5","1","0","SH"
"","","","","","","","","","","","","","","","","","","","","",""
"Corey Kluber  P","","","","","","","","","","","","","","","","","","","1","0",""
"Marc Rzepczynski  P","","","","","","","","","","","","","","","","","","","0","0",""
"Cody Allen  P","","","","","","","","","","","","","","","","","","","0","0",""
