"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","4","0","0","0","0","1","4",".000",".000",".000",".000","18","13","-0.131","1.27","0.000","-0.131","-0.9","3","0",""
"Jason Kipnis  2B","4","0","0","0","0","0","4",".000",".000",".000",".000","9","7","-0.093","0.93","0.000","-0.093","-0.6","2","4",""
"Michael Brantley  LF","4","0","0","0","0","0","4",".000",".000",".000",".000","12","9","-0.083","0.83","0.000","-0.083","-0.6","3","1",""
"Carlos Santana  1B","3","0","1","0","1","1","4",".333",".500",".333",".833","12","8","0.039","1.02","0.086","-0.046","0.1","5","2",""
"Yan Gomes  C","4","0","1","0","0","2","4",".250",".250",".250",".500","13","10","0.051","1.23","0.106","-0.055","0.1","7","0",""
"Brandon Moss  RF","2","0","0","0","1","2","3",".000",".333",".000",".333","18","10","-0.065","1.75","0.047","-0.112","-0.3","2","0",""
"Ryan Raburn  DH","3","0","0","0","0","0","3",".000",".000",".000",".000","17","10","-0.176","2.25","0.000","-0.176","-1.3","","","GDP"
"Lonnie Chisenhall  3B","2","0","1","0","1","0","3",".500",".667",".500","1.167","9","5","-0.073","1.77","0.044","-0.118","-0.2","1","1",""
"Jose Ramirez  SS","3","0","0","0","0","1","3",".000",".000",".000",".000","14","9","-0.106","1.53","0.000","-0.106","-0.7","0","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Corey Kluber  P","","","","","","","","","","","","","","","","","","","1","0",""
"Scott Atchison  P","","","","","","","","","","","","","","","","","","","0","0",""
