"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Derek Jeter  SS","4","0","2","0","0","1","4",".420",".442",".642","1.084","11","8","0.029","0.72","0.058","-0.029","0.3","1","4","SB"
"Curtis Granderson  CF","3","0","0","0","1","2","4",".257",".373",".557",".931","23","14","-0.041","0.87","0.023","-0.064","-0.6","1","0",""
"Alex Rodriguez  3B","4","0","0","0","0","1","4",".221",".329",".382",".711","16","10","-0.096","0.93","0.000","-0.096","-1.1","0","2",""
"Robinson Cano  2B","4","1","1","0","0","1","4",".267",".337",".413",".751","11","7","-0.031","0.72","0.030","-0.061","-0.3","4","4",""
"Mark Teixeira  1B","4","1","2","0","0","1","4",".268",".325",".451",".775","14","10","0.060","0.79","0.087","-0.027","0.6","12","0",""
"Nick Swisher  RF","4","0","1","0","0","1","4",".264",".337",".528",".865","18","9","-0.081","0.95","0.012","-0.092","-0.7","2","0","2B"
"Raul Ibanez  LF","4","1","2","2","0","0","4",".271",".294",".500",".794","15","11","0.077","0.92","0.144","-0.067","1.6","1","0","HR,2B"
"Eric Chavez  DH","3","0","0","1","0","1","4",".313",".294",".688",".982","21","17","-0.071","0.89","0.000","-0.071","-1.0","","","SF"
"Russell Martin  C","3","0","0","0","0","0","3",".182",".379",".273",".652","7","5","-0.065","0.79","0.000","-0.065","-0.7","3","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Phil Hughes  P","","","","","","","","","","","","","","","","","","","0","1",""
"Clay Rapada  P","","","","","","","","","","","","","","","","","","","0","0",""
"David Phelps  P","","","","","","","","","","","","","","","","","","","0","2",""
"Cody Eppley  P","","","","","","","","","","","","","","","","","","","0","1",""
"Boone Logan  P","","","","","","","","","","","","","","","","","","","0","0",""
"Rafael Soriano  P","","","","","","","","","","","","","","","","","","","0","0",""
