"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Derek Jeter  SS","7","1","1","0","0","2","7",".316",".364",".426",".790","40","27","-0.122","1.81","0.142","-0.264","-0.9","0","8",""
"Curtis Granderson  CF","4","0","0","0","3","1","7",".253",".348",".530",".878","30","14","-0.138","1.57","0.069","-0.207","-0.5","4","0",""
"Mark Teixeira  1B","6","0","1","2","1","3","7",".243",".327",".448",".775","30","19","0.164","2.16","0.346","-0.182","1.2","15","2","2B"
"Robinson Cano  2B","4","1","1","0","3","1","7",".296",".359",".520",".879","31","12","-0.054","1.70","0.118","-0.172","-0.2","4","5","2·IW"
"Nick Swisher  RF","2","1","2","0","1","0","3",".262",".325",".486",".811","13","7","0.272","1.63","0.272","0.000","2.0","0","0","2B"
"Andruw Jones  RF","1","0","0","0","0","0","1",".225",".314",".449",".763","2","1","-0.022","0.87","0.000","-0.022","-0.2","1","0",""
"Boone Logan  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Alex Rodriguez  PH","1","0","0","0","0","0","1",".275",".367",".429",".796","3","1","-0.043","1.76","0.000","-0.043","-0.2","","",""
"Clay Rapada  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Cody Eppley  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Stewart  PH","1","0","0","0","0","1","1",".240",".255",".260",".515","7","4","-0.112","4.43","0.000","-0.112","-0.4","","",""
"Freddy Garcia  P","1","0","0","0","0","1","1",".000",".000",".000",".000","3","3","-0.022","0.63","0.000","-0.022","-0.7","0","0",""
"Rafael Soriano  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Raul Ibanez  LF","4","0","0","1","0","1","4",".246",".299",".485",".785","13","10","-0.100","1.71","0.012","-0.112","-1.0","1","0",""
"Dewayne Wise  LF-RF","3","0","0","0","0","1","3",".138",".167",".172",".339","8","5","-0.106","1.39","0.000","-0.106","-0.8","1","1",""
"Russell Martin  C","6","1","0","0","0","1","6",".199",".328",".392",".720","26","16","-0.302","1.67","0.000","-0.302","-1.8","12","0",""
"Eric Chavez  3B","5","0","2","1","1","0","6",".263",".306",".424",".730","30","19","0.345","1.57","0.420","-0.076","2.6","2","3","2B"
"Andy Pettitte  P","2","0","0","0","0","1","3",".000",".000",".000",".000","10","7","-0.120","1.81","0.000","-0.120","-1.0","1","0","SH"
"Cory Wade  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jayson Nix  LF","2","1","1","0","0","0","3",".250",".318",".450",".768","4","4","0.118","2.62","0.173","-0.055","0.3","1","0","SB,SH"
