"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Derek Jeter  SS","4","2","2","0","0","1","4",".319",".369",".431",".800","14","8","0.073","1.07","0.120","-0.047","0.5","2","3","2B"
"Curtis Granderson  CF","4","1","1","2","0","2","4",".254",".345",".525",".870","19","10","0.213","1.33","0.272","-0.059","1.0","2","0","HR"
"Alex Rodriguez  3B","3","0","1","1","1","1","4",".276",".370",".434",".804","16","7","0.016","1.13","0.063","-0.047","0.2","1","1","IW"
"Robinson Cano  2B","4","0","0","0","0","3","4",".294",".348",".522",".871","22","14","-0.101","1.02","0.000","-0.101","-1.0","3","2",""
"Mark Teixeira  1B","4","0","1","0","0","2","4",".250",".331",".459",".790","21","13","-0.036","0.56","0.012","-0.048","-0.4","8","1",""
"Raul Ibanez  LF","3","0","0","0","0","0","3",".251",".306",".497",".803","14","8","-0.068","0.87","0.000","-0.068","-0.7","0","0",""
"Boone Logan  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Cody Eppley  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Eric Chavez  PH","1","0","0","0","0","0","1",".258",".297",".419",".716","3","2","-0.012","0.48","0.000","-0.012","-0.2","","",""
"Rafael Soriano  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Nick Swisher  RF","4","0","1","0","0","1","4",".250",".313",".476",".789","17","11","-0.030","0.73","0.032","-0.062","-0.2","2","0","CS"
"Russell Martin  C","4","0","0","0","0","3","4",".203",".330",".405",".735","17","11","-0.072","0.72","0.000","-0.072","-0.8","9","0",""
"Hiroki Kuroda  P","2","0","0","0","0","1","2",".000",".000",".000",".000","7","5","-0.033","0.66","0.000","-0.033","-0.3","0","3",""
"Dewayne Wise  LF","1","0","1","0","0","0","1",".160",".192",".200",".392","3","1","0.053","1.02","0.053","0.000","0.5","0","0","SB"
