"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Scott Feldman, L (3-4)","1.2","1","3","0","2","2","0","4.12","11","58","33","19","3","11","3","3","1","0","47","","","-0.245","1.55","-2.8"
"Paul Clemens","2","2","4","4","5","1","0","5.16","13","61","30","19","4","7","2","5","3","0","","3","0","-0.058","0.46","-3.1"
"Jerome Williams","3","3","1","1","1","3","0","5.30","13","48","32","19","3","10","6","3","1","0","","3","0","0.006","0.03","0.7"
"Tony Sipp","1.1","1","0","0","0","2","0","3.09","5","15","11","6","2","3","1","2","1","0","","2","0","0.000","0.00","0.9"
