"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jarred Cosart, W (4-4)","5","4","2","1","2","1","0","4.18","21","95","55","32","5","18","12","6","2","0","52","","","0.095","0.63","0.4"
"Jerome Williams","2","1","1","1","1","1","1","5.52","8","39","28","17","4","7","3","3","0","0","","0","0","0.009","0.15","-0.0"
"Darin Downs","1","1","0","0","0","0","0","2.16","4","14","9","4","1","4","3","1","1","0","","0","0","0.007","0.09","0.5"
"Kyle Farnsworth","1","1","0","0","1","0","0","3.48","5","17","10","6","0","4","1","3","2","0","","0","0","0.003","0.12","0.5"
