"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ivan Nova","5.2","5","3","2","3","7","1","4.25","27","99","61","38","5","18","11","6","4","0","53","","","-0.095","0.93","-0.7"
"Clay Rapada, W (2-0)","0.1","0","0","0","0","1","0","2.91","1","5","3","0","1","2","0","0","0","0","","2","0","0.013","0.50","0.4"
"Cody Eppley, H (4)","0.1","1","0","0","0","0","0","2.50","2","7","5","2","1","2","1","1","0","0","","0","0","-0.115","2.29","-0.5"
"Boone Logan, H (9)","0.2","0","0","0","0","2","0","2.73","2","7","6","0","5","1","0","0","0","0","","1","0","0.218","3.21","0.9"
"David Robertson, H (5)","1","0","0","0","2","3","0","2.60","5","25","15","8","4","3","0","0","0","0","","0","0","0.133","3.53","0.5"
"Rafael Soriano, S (14)","1","1","0","0","0","2","0","1.71","4","12","9","4","3","2","0","2","1","0","","0","0","0.184","3.42","0.5"
