"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ivan Nova, W (9-2)","7.2","7","1","1","1","4","1","4.32","30","97","64","40","6","18","13","12","1","0","64","","","0.339","1.12","2.6"
"Boone Logan, H (8)","0.1","0","0","0","0","0","0","2.28","1","4","2","1","0","1","0","1","0","0","","1","0","0.021","0.71","0.2"
"Rafael Soriano, S (13)","1","0","0","0","0","1","0","1.78","3","11","6","4","0","2","2","0","0","0","","0","0","0.038","0.50","0.5"
