"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Rick Porcello, L (9-10)","5","8","2","2","2","4","1","4.57","23","99","62","44","7","11","10","7","5","0","45","","","-0.056","1.08","-0.8"
"Darin Downs","1","0","0","0","1","0","0","1.72","3","13","5","2","3","0","0","2","0","0","","2","0","0.099","0.77","1.9"
"Brayan Villarreal","2","1","0","0","0","2","0","2.18","7","24","17","10","3","4","4","1","0","0","","0","0","0.055","0.41","1.0"
