"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Drew Smyly","6","2","1","1","2","5","0","1.59","22","93","58","30","10","18","7","8","1","0","67","","","0.172","0.89","1.7"
"Luke Putkonen, L (0-1)","1.1","1","1","1","0","2","0","9.00","5","19","13","9","2","2","2","1","0","0","","0","0","-0.056","1.47","0.0"
"Duane Below","0.2","1","0","0","0","0","0","0.00","2","8","6","3","0","3","1","1","1","0","","1","1","-0.107","1.94","-0.1"
