"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Rick Porcello, W (4-4)","5","9","4","4","1","5","0","5.18","24","76","47","33","6","8","11","8","5","0","37","","","-0.203","1.03","-1.6"
"Brayan Villarreal, H (2)","2","0","0","0","0","3","0","1.47","6","30","24","13","6","5","1","2","0","0","","0","0","0.165","1.10","1.0"
"Joaquin Benoit","1","0","0","0","0","1","0","2.25","3","11","7","3","1","3","1","1","0","0","","0","0","0.026","0.35","0.5"
"Jose Valverde","1","2","0","0","0","0","0","3.76","5","15","13","9","1","3","0","5","3","0","","0","0","0.017","0.28","0.5"
