"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Zach McAllister, L (3-1)","5","5","4","4","1","6","0","3.14","21","75","53","28","11","14","5","9","4","0","46","","","-0.320","1.49","-1.9"
"C.C. Lee","0.1","1","1","1","0","1","1","4.05","2","13","9","6","0","3","0","1","0","0","","0","0","-0.097","0.59","-0.8"
"Josh Outman","0.2","0","0","0","0","2","0","2.16","2","9","7","2","3","2","0","0","0","0","","0","0","0.013","0.26","0.2"
"Bryan Shaw","2","0","0","0","0","1","0","1.54","7","21","14","6","3","5","1","4","0","0","","0","0","0.028","0.19","0.8"
