"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Corey Kluber, L (7-6)","6.2","6","1","1","1","5","0","2.99","27","107","67","38","8","21","14","7","2","0","62","","","0.110","1.30","1.6"
"Kyle Crockett","0.1","0","0","0","0","0","0","2.61","1","6","4","3","0","1","0","1","0","0","","2","0","0.032","1.30","0.4"
"Cody Allen","1","0","0","0","0","0","0","2.60","3","11","8","7","1","0","1","2","0","0","","0","0","0.025","0.34","0.4"
