"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yordano Ventura","7","2","0","0","1","6","0","4.20","23","94","56","34","8","14","11","5","2","0","78","","","0.429","1.16","3.2"
"Kelvin Herrera","1","0","0","0","0","0","0","2.66","3","9","6","5","0","1","1","2","0","0","","0","0","0.102","1.38","0.5"
"Luke Hochevar","1","0","0","0","0","1","0","3.38","3","16","11","9","0","2","0","2","1","0","","0","0","0.130","1.76","0.5"
"Ryan Madson","1","1","0","0","0","3","0","2.20","4","14","10","1","6","3","1","0","0","0","","0","0","0.130","1.88","0.5"
"Miguel Almonte, L (0-2)","0","1","1","1","0","0","1","6.23","1","1","1","1","0","0","0","1","0","0","","0","0","-0.370","2.22","-1.0"
