"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yordano Ventura, L (0-2)","3.1","7","5","5","0","1","2","6.43","17","53","37","22","3","12","7","9","5","0","27","","","-0.496","0.90","-4.4"
"Danny Duffy","0.2","0","0","0","0","1","0","5.40","2","10","6","3","1","2","0","1","0","0","","2","0","0.075","1.23","1.1"
"Luke Hochevar","1","1","0","0","0","2","0","0.00","4","15","11","5","3","3","1","1","1","0","","0","0","0.028","0.41","0.4"
"Franklin Morales","0.1","2","4","4","0","0","0","19.29","5","22","14","9","2","3","2","2","2","0","","0","0","-0.090","0.59","-2.1"
"Kelvin Herrera","0.2","1","0","0","1","1","0","0.84","4","16","10","6","2","2","0","2","1","0","","3","3","-0.037","0.21","-1.5"
"Ryan Madson","1","1","0","0","0","1","0","6.14","4","15","9","6","1","2","2","1","0","0","","0","0","0.001","0.02","0.4"
"Kris Medlen","1","0","0","0","0","2","0","3.00","3","15","10","3","2","5","0","1","1","0","","0","0","0.000","0.00","0.4"
