"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Edinson Volquez, W (6-4)","5","6","2","2","2","2","0","3.10","22","78","48","28","8","12","8","9","5","0","47","","","0.122","1.06","0.3"
"Franklin Morales","1","1","0","0","1","1","0","2.70","5","18","8","3","2","3","1","2","1","0","","0","0","0.021","0.64","0.5"
"Ryan Madson","1","0","0","0","0","1","0","2.00","3","14","13","9","1","3","1","1","0","0","","0","0","0.018","0.23","0.5"
"Jason Frasor","1","0","0","0","0","2","0","0.47","3","14","9","6","1","2","0","1","0","0","","0","0","0.006","0.08","0.5"
"Greg Holland","0","4","3","3","1","0","0","3.52","5","18","11","4","4","3","1","3","3","0","","0","0","-0.202","0.71","-4.5"
"Wade Davis, S (8)","1","0","0","0","0","1","0","0.32","3","10","7","5","2","0","0","2","1","0","","2","0","0.205","2.53","1.9"
