"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Anthony Gose  CF","4","0","0","0","1","2","5",".314",".355",".436",".791","26","15","-0.101","0.95","0.013","-0.113","-0.7","2","0",""
"Ian Kinsler  2B","3","0","1","0","1","0","4",".271",".350",".367",".716","20","11","-0.040","1.08","0.036","-0.076","-0.4","1","1",""
"Miguel Cabrera  1B","3","1","1","0","1","1","4",".333",".441",".579","1.020","16","9","0.128","1.54","0.148","-0.020","0.7","5","0",""
"Yoenis Cespedes  LF","4","0","0","0","0","2","4",".283",".316",".485",".801","20","15","-0.041","2.21","0.123","-0.164","-0.4","2","0",""
"J.D. Martinez  RF","3","1","1","0","1","0","4",".267",".335",".466",".801","11","7","-0.044","1.33","0.050","-0.095","-0.1","3","0",""
"Tyler Collins  DH","4","0","1","0","0","1","4",".261",".320",".304",".624","15","10","0.019","1.39","0.092","-0.073","0.4","","","2B"
"James McCann  C","3","0","0","1","0","0","4",".278",".313",".407",".720","17","12","-0.105","1.44","0.004","-0.109","-0.8","6","0","SF"
"Jose Iglesias  SS","3","0","1","0","1","0","4",".338",".396",".426",".822","13","6","0.010","1.24","0.068","-0.058","0.0","0","1","IW"
"Andrew Romine  3B","1","0","0","0","1","1","3",".342",".405",".342",".747","11","5","-0.077","1.48","0.025","-0.102","-0.7","2","2","CS,SH"
"Nick Castellanos  PH","1","0","0","0","0","0","1",".228",".275",".364",".639","2","1","-0.021","0.87","0.000","-0.021","-0.1","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"David Price  P","","","","","","","","","","","","","","","","","","","2","0",""
"Joba Chamberlain  P","","","","","","","","","","","","","","","","","","","1","0",""
