"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Anthony Gose  CF","4","0","1","0","0","0","4",".283",".323",".380",".703","15","10","-0.061","0.87","0.036","-0.097","-0.7","5","0","CS"
"Ian Kinsler  2B","4","0","1","0","0","2","4",".270",".341",".355",".697","19","15","-0.008","0.94","0.053","-0.061","-0.3","1","1",""
"Miguel Cabrera  1B","4","0","2","0","0","2","4",".345",".447",".597","1.044","14","9","-0.068","1.04","0.007","-0.075","-0.3","10","2",""
"Victor Martinez  DH","4","1","1","0","0","0","4",".217",".306",".270",".576","11","5","-0.025","0.87","0.040","-0.066","-0.4","","",""
"Yoenis Cespedes  LF","4","1","1","0","0","0","4",".301",".333",".492",".826","10","7","0.046","1.07","0.117","-0.071","0.3","1","0","2B"
"J.D. Martinez  RF","4","0","1","0","0","1","4",".265",".326",".474",".800","20","13","-0.021","0.96","0.059","-0.080","-0.6","1","0",""
"Nick Castellanos  3B","2","0","0","0","0","0","3",".219",".269",".330",".599","14","9","-0.097","1.54","0.030","-0.127","-0.5","0","4","HBP,GDP"
"Bryan Holaday  C","3","0","1","2","0","0","3",".267",".267",".467",".733","10","6","0.098","1.56","0.141","-0.043","1.0","2","0",""
"Jose Iglesias  SS","3","0","0","0","0","2","3",".328",".377",".397",".774","8","8","-0.073","1.04","0.000","-0.073","-0.8","3","4",""
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Verlander  P","","","","","","","","","","","","","","","","","","","1","1",""
"Tom Gorzelanny  P","","","","","","","","","","","","","","","","","","","0","0",""
