"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jason Marquis, W (1-0)","5","7","4","4","2","3","1","7.20","23","87","50","33","4","13","9","8","3","0","38","","","-0.060","1.31","-1.4"
"Brian Duensing, H (1)","1.2","3","0","0","0","0","0","3.18","8","28","15","9","0","6","2","6","2","0","","0","0","0.074","2.09","0.5"
"Jared Burton, H (2)","1.1","0","0","0","0","2","0","5.40","4","19","14","7","5","2","2","0","0","0","","2","0","0.176","1.65","1.0"
"Matt Capps, S (3)","1","1","1","1","0","1","1","5.40","4","23","16","8","2","6","1","2","0","0","","0","0","0.094","1.91","-0.5"
