"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Cole De Vries","7","3","0","0","1","5","0","3.00","23","84","59","35","9","15","6","11","3","0","75","","","0.491","1.16","3.8"
"Casey Fien, H (1)","1","1","0","0","0","0","0","0.00","4","20","13","10","2","1","0","4","1","0","","0","0","0.148","3.04","0.5"
"Glen Perkins, BS (3)","1","4","3","0","0","0","0","3.11","8","28","25","18","4","3","3","5","0","0","","0","0","-0.454","2.24","-2.5"
"Anthony Swarzak","2.1","3","0","0","3","1","0","4.31","13","49","21","14","3","4","6","3","1","0","","0","0","0.222","2.97","0.7"
"Alex Burnett, L (2-2)","1","3","1","1","1","0","0","2.49","7","21","12","11","0","1","4","2","1","0","","2","0","-0.141","3.60","-1.1"
