"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Collin Cowgill  RF","3","0","1","0","0","0","3",".289",".362",".434",".796","12","8","0.031","0.98","0.065","-0.034","0.2","2","0",""
"Kole Calhoun  PH-RF","2","0","0","0","0","1","2",".270",".328",".459",".787","9","6","-0.077","1.41","0.000","-0.077","-0.6","1","0",""
"Mike Trout  CF","4","1","2","1","0","1","4",".313",".403",".616","1.019","19","11","0.155","1.16","0.197","-0.042","1.5","2","0","HR"
"Albert Pujols  1B","3","0","0","1","0","0","4",".259",".315",".472",".787","12","8","-0.108","1.27","0.000","-0.108","-1.0","8","2","SF"
"Josh Hamilton  LF","4","0","1","0","0","1","4",".319",".392",".457",".849","14","10","-0.068","0.95","0.014","-0.081","-0.4","3","0",""
"Howie Kendrick  2B","4","0","0","0","0","0","4",".275",".336",".380",".717","14","8","-0.135","1.24","0.000","-0.135","-1.4","0","3","GDP"
"Erick Aybar  SS","3","1","1","0","1","1","4",".284",".325",".425",".750","15","8","0.056","1.04","0.094","-0.038","0.7","1","1",""
"C.J. Cron  DH","4","2","2","3","0","2","4",".301",".328",".577",".905","17","13","0.082","0.82","0.153","-0.071","2.1","","","2·HR"
"David Freese  3B","4","1","1","0","0","2","4",".228",".304",".287",".591","15","11","0.064","1.03","0.109","-0.045","0.8","3","2","2B"
"Chris Iannetta  C","3","1","1","1","0","1","3",".253",".365",".413",".779","8","6","-0.050","1.47","0.056","-0.106","-0.1","2","0",""
"Hank Conger  PH","1","0","0","0","0","1","1",".237",".323",".381",".705","7","4","-0.023","0.92","0.000","-0.023","-0.2","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Matt Shoemaker  P","","","","","","","","","","","","","","","","","","","1","0",""
"David Carpenter  P","","","","","","","","","","","","","","","","","","","1","1",""
"Cory Rasmus  P","","","","","","","","","","","","","","","","","","","0","0",""
