"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Roberto Hernandez, L (0-2)","7","6","3","3","1","2","1","3.57","27","97","64","38","6","20","14","10","6","0","54","","","-0.053","0.63","0.2"
"Joe Thatcher","0.2","1","0","0","0","2","0","4.91","3","14","8","2","4","2","1","0","0","0","","0","0","0.014","0.37","0.2"
"Will Harris","0.1","0","0","0","0","0","0","0.00","1","3","2","2","0","0","0","1","1","0","","1","0","0.013","0.47","0.2"
