"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Dallas Keuchel, L (11-4)","7","7","3","3","2","4","0","2.23","29","96","61","35","5","21","16","7","4","0","53","","","-0.117","0.66","0.3"
"Will Harris","0.2","0","0","0","1","1","0","0.89","3","17","10","5","1","4","0","1","0","0","","0","0","0.002","0.16","0.2"
"Tony Sipp","0.1","0","0","0","0","0","0","3.06","1","5","2","1","0","1","1","0","0","0","","1","0","0.004","0.17","0.3"
