"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Dan Straily","4.2","6","5","4","3","7","1","7.71","23","92","61","36","11","14","6","7","5","0","38","","","-0.223","0.95","-1.8"
"Tony Sipp","1.1","2","0","0","0","3","0","2.73","6","31","20","11","4","5","2","1","0","0","","1","1","-0.033","1.19","-0.2"
"Josh Fields","0","1","2","2","2","0","0","2.88","3","14","6","2","1","3","1","0","0","0","","0","0","-0.307","2.62","-1.8"
"Joe Thatcher","0","1","0","0","0","0","0","2.04","1","4","2","2","0","0","0","1","1","0","","3","1","-0.160","4.35","-1.0"
"Will Harris, BS (3)","1","0","0","0","0","1","0","0.96","3","12","8","6","0","2","2","0","0","0","","3","1","0.188","3.99","1.4"
"Pat Neshek, BS (1)","1","1","1","1","1","0","0","2.90","5","21","10","7","0","3","2","2","1","0","","0","0","-0.191","2.74","-0.5"
"Roberto Hernandez, W (3-5)","1","0","0","0","0","0","0","4.39","3","9","6","5","0","1","3","0","0","0","","0","0","0.140","1.84","0.5"
"Luke Gregerson","1","0","0","0","0","0","0","3.34","3","16","10","5","0","5","0","3","0","0","","0","0","0.019","0.25","0.5"
